Filename,Pin,Direction,Max rise time,Max fall time,Worst Transition,Limit,Slack
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U68/A0,in,0.203255,0.148377,0.203255,0.200000,0.00325499999999998
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U70/A0,in,0.203174,0.148341,0.203174,0.200000,0.0031739999999999824
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U37/A0,in,0.202953,0.148835,0.202953,0.200000,0.0029529999999999834
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_dmux_txa/U131/A0,in,0.202443,0.153930,0.202443,0.200000,0.0024430000000000007
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch101_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch99_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch104_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch103_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch102_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch98_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch105_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_103_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch100_reg/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_105_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_104_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381221/Y,out,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_98_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_99_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_100_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_101_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_102_/SI,in,0.202323,0.132685,0.202323,0.200000,0.0023229999999999917
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U71/A0,in,0.202257,0.147856,0.202257,0.200000,0.0022569999999999812
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_bist_tx_top/U36/A0,in,0.202082,0.148415,0.202082,0.200000,0.0020820000000000005
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/led_signal_sync_u0/PSU2_6__pulse_sampling_u2/PO_SGI23_383944/A,in,0.200953,0.190071,0.200953,0.200000,0.0009529999999999816
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/led_signal_sync_u0/PSU2_6__pulse_sampling_u2/PO_SGI20_383942/Y,out,0.200924,0.190071,0.200924,0.200000,0.0009239999999999804
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/i_dpl_core/i_ln2/i_dmux_txa/U76/A0,in,0.200530,0.153242,0.20053,0.200000,0.0005300000000000027
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_29__0_/D,in,0.200501,0.186573,0.200501,0.200000,0.0005010000000000014
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_19__0_/D,in,0.200486,0.186553,0.200486,0.200000,0.00048599999999998644
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_13__0_/D,in,0.200413,0.186448,0.200413,0.200000,0.0004129999999999967
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_dpl/PO_BINV_R_228668/A,in,0.200403,0.133563,0.200403,0.200000,0.0004029999999999867
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_14__0_/D,in,0.200398,0.186428,0.200398,0.200000,0.0003979999999999817
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_9__0_/D,in,0.200335,0.186339,0.200335,0.200000,0.00033500000000000196
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_10__0_/D,in,0.200329,0.186329,0.200329,0.200000,0.00032899999999999596
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_21__0_/D,in,0.200262,0.186237,0.200262,0.200000,0.00026199999999998447
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_23__0_/D,in,0.200262,0.186236,0.200262,0.200000,0.00026199999999998447
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_24__0_/D,in,0.200205,0.186113,0.200205,0.200000,0.00020499999999998297
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_27__0_/D,in,0.200206,0.186114,0.200206,0.200000,0.00020599999999998397
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_18__0_/D,in,0.200190,0.186089,0.20019,0.200000,0.00018999999999999573
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/ob_addr0_reg_11__0_/D,in,0.200121,0.185982,0.200121,0.200000,0.00012099999999998223
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcie_core/i_axi_wrapper/PO_AINV_P_114506/A,in,0.150827,0.200042,0.200042,0.200000,4.199999999998649e-5
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP2,in,0.200000,0.200000,0.2,0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP3,in,0.200000,0.200000,0.2,0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP3,in,0.200000,0.200000,0.2,0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/RXP2,in,0.200000,0.200000,0.2,0.100000,0.1
data_trans2.lifcc.SH.SigCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/i_afe/afe_sr_atest_sel_i[5],in,0.137762,0.152225,0.152225,0.151700,0.0005249999999999977
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_20/A,in,4.378983,4.393521,4.393521,0.200000,4.193521
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln1_rxdiv_i/pll_clk_ATibuf_i101/A,in,2.210853,2.224437,2.224437,0.200000,2.024437
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_21/A,in,1.819183,1.829395,1.829395,0.200000,1.6293950000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_385/A,in,1.678794,1.684587,1.684587,0.200000,1.484587
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445109/A,in,1.678796,1.684591,1.684591,0.200000,1.484591
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445104/A,in,1.657988,1.644896,1.657988,0.200000,1.457988
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_391/A,in,1.657976,1.644891,1.657976,0.200000,1.457976
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_17/A,in,1.547171,1.541559,1.547171,0.200000,1.3471710000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445103/A,in,1.399233,1.355925,1.399233,0.200000,1.199233
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_386/A,in,1.399242,1.355927,1.399242,0.200000,1.1992420000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln2_rx_i/pll_clk_ATibuf_i101/A,in,1.189749,1.205641,1.205641,0.200000,1.005641
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_392/A,in,1.188677,1.181356,1.188677,0.200000,0.988677
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445105/A,in,1.188655,1.181360,1.188655,0.200000,0.9886550000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln2_rxdiv_i/pll_clk_ATibuf_i101/A,in,1.114820,1.115626,1.115626,0.200000,0.915626
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_389/A,in,0.913842,0.873395,0.913842,0.200000,0.7138420000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode458722/A,in,0.913842,0.873395,0.913842,0.200000,0.7138420000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_387/A,in,0.869012,0.845397,0.869012,0.200000,0.6690119999999999
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445108/A,in,0.869010,0.845394,0.86901,0.200000,0.6690099999999999
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_383/A,in,0.845191,0.839238,0.845191,0.200000,0.6451910000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445107/A,in,0.845188,0.839234,0.845188,0.200000,0.6451880000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode443931/A,in,0.779463,0.740133,0.779463,0.200000,0.5794630000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_394/A,in,0.779453,0.740136,0.779453,0.200000,0.579453
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_388/A,in,0.738802,0.715543,0.738802,0.200000,0.538802
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445110/A,in,0.738804,0.715537,0.738804,0.200000,0.5388040000000001
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_ln3_rx_i/pll_clk_ATibuf_i101/A,in,0.680815,0.682929,0.682929,0.200000,0.482929
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445111/A,in,0.675631,0.667928,0.675631,0.200000,0.47563099999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_393/A,in,0.675633,0.667928,0.675633,0.200000,0.47563300000000003
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_384/A,in,0.664985,0.648619,0.664985,0.200000,0.46498500000000004
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode457333/A,in,0.664977,0.648621,0.664977,0.200000,0.46497700000000003
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,BLOCK_BUFFER_OUT_390/A,in,0.646255,0.628965,0.646255,0.200000,0.446255
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,diode445106/A,in,0.646236,0.628952,0.646236,0.200000,0.446236
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_23/A,in,0.618478,0.619832,0.619832,0.200000,0.41983200000000004
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_crm_lifc_u0/U11/A0,in,0.556197,0.553040,0.556197,0.200000,0.35619700000000004
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_crm_lifc_u0/npe_synchronizer_u3/SDFFYRPQ2D_INST_3__SDFFYRPQ2D/D,in,0.556085,0.552964,0.556085,0.200000,0.35608500000000004
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_19/A,in,0.526802,0.524124,0.526802,0.200000,0.326802
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/ATBSP,inout,0.511102,0.511102,0.511102,0.200000,0.31110199999999993
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/sbphys2a1s14lpp28g4l1c_phy_u0/BLOCK_BUFFER_IN_CLK_22/A,in,0.503794,0.510232,0.510232,0.200000,0.310232
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pma/ATBSN,inout,0.474906,0.474906,0.474906,0.200000,0.274906
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,esi_dft_occ_wrap_SERDES_scan_clk_pll2ref_i/pll_clk_ATibuf_i101/A,in,0.469155,0.467204,0.469155,0.200000,0.269155
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,cfg/cfg_pcie_top/pcie_wrapper_u0/u_pcs_lane1_wrapper/u_pcs_pcie_core/i_pcs_pcie_lane_control0/RO_ropt_mt_inst_447082/A,in,0.438289,0.436785,0.438289,0.200000,0.23828899999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_cfg_lifc_u0/U846/B,in,0.340395,0.342376,0.342376,0.200000,0.142376
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/serdes_s4_cfg_lifc_u0/U845/B,in,0.330826,0.333042,0.333042,0.200000,0.133042
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,serdes_s4_lifc_u0/RO_ropt_mt_inst_457335/A,in,0.328324,0.329594,0.329594,0.200000,0.129594
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_88_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_83_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_84_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_86_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_87_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_82_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch88_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch86_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_85_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch89_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch87_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch84_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch85_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_latch83_reg/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/tdr_reg_89_/SI,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381251/A,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
data_trans2.lifcc.SH.SigRCmaxDP_ErPlus_modRvia_125c.setup.func.noxtalk.noocv.rpt,lifcc_gate_tessent_tdr_MEM_PROGRAMMABLE_BITs_inst/PO_AINV_P_381254/A,in,0.272373,0.177838,0.272373,0.200000,0.07237299999999997
